pH,Turbidity,TDS,Conductivity,Dissolved_Oxygen,COD,BOD,Nitrate,Nitrite,Ammonia,Chlorine_Residual,Lead,Mercury,Arsenic,Cadmium,Coliform_Bacteria,Fluoride,Hardness,TSS,Potability
5.85,0.61,477.28,1932.92,5.53,15.79,4.87,16.04,2.25,0.47,1.93,0.0122,0.002,0.0143,0.002,139,2.4,425.99,80.67,0
8.18,1.12,339.79,313.27,13.82,35.67,5.57,12.8,1.76,0.87,2.75,0.0151,0.0009,0.0373,0.0024,18,2.49,272.71,131.82,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.41,1.78,258.38,1671.16,9.94,46.91,11.97,39.13,0.99,4.72,2.24,0.0103,0.0016,0.0142,0.0003,170,0.14,204.69,104.61,0
8.81,3.85,520.35,1365.24,4.19,28.62,6.87,44.26,0.07,2.5,1.06,0.0177,0.0017,0.022,0.0043,152,2.07,348.78,11.73,0
8.67,2.39,307.93,617.04,7.18,46.6,9.44,32.62,2.11,0.32,2.4,0.0012,0.0011,0.0443,0.0005,172,0.53,121.27,46.12,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.13,1.96,732.96,1248.34,4.79,12.1,1.31,8.74,2.79,4.19,3.48,0.0159,0.0001,0.0296,0.008,87,1.42,73.62,4.19,0
8.67,0.37,1163.03,1065.1,13.81,43.37,12.08,20.21,1.23,1.04,1.68,0.0006,0.0006,0.0445,0.0032,81,1.22,370.12,38.15,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
5.99,4.26,1195.15,1401.73,3.94,45.16,6.76,10.78,2.13,3.56,3.11,0.0172,0.0018,0.0029,0.0016,36,2.3,24.37,86.78,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.08,3.59,317.22,1516.47,7.21,49.47,2.43,4.68,0.17,0.54,1.03,0.007,0.0008,0.0079,0.0037,115,0.26,126.51,50.56,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.78,2.38,1013.9,1675.01,13.18,15.86,4.33,37.36,2.65,0.4,0.08,0.0135,0.0007,0.004,0.009,117,1.92,372.34,107.99,0
7.51,3.05,715.47,1911.29,2.31,28.43,7.91,48.91,1.31,1.47,0.9,0.0135,0.0016,0.0167,0.0044,101,0.59,145.02,90.32,0
6.71,4.22,127.77,1024.74,8,28.59,1.18,6.39,2.88,1.7,1.77,0.0184,0.0014,0.0185,0.0087,178,0.26,160.78,13.35,0
8.42,3.89,611.32,1778.63,9.39,38.92,14.15,22.72,1.98,2.92,2.9,0.0005,0.0007,0.0215,0.0003,17,1.76,180.29,107.14,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.24,1.89,266.65,111.35,6.79,32.69,9.15,46.07,0.12,4.75,3.61,0.0028,0.0014,0.0395,0.0071,135,0.84,26.68,14.1,0
6.39,4.89,511.28,395.74,5.8,10.88,4.81,0.05,0.48,0.84,1.23,0.016,0.0015,0.0086,0.0033,29,1.29,348.16,39.38,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.57,2.67,163.91,250.37,2.41,43.18,11.03,7.42,2.19,2.47,2.62,0.0091,0.0008,0.0304,0.0086,143,1.49,460.65,123.04,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
5.88,0.8,62.65,1697.79,5.29,37.79,11.29,47.07,2.15,4.39,1.73,0.0134,0.0001,0.0044,0.0066,105,2.72,112.51,131.75,0
6.23,4.41,387.66,1464.45,3.41,39.47,3.92,28.69,1.06,0.33,2.26,0.0119,0.0001,0.0465,0.0039,142,1.02,386.01,80.87,0
5.87,0.92,936.4,1270.43,5.97,31.73,3.57,40.62,1.67,4.97,1.12,0.0026,0.0014,0.0368,0.0019,36,1.43,55.25,62.81,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.4,0.47,309.8,1099.63,7.15,14.25,11.86,31.96,0.64,2.28,1.86,0.0072,0.0012,0.0266,0.0034,119,2.35,306.38,135.57,0
8.05,4.82,407.76,471.35,2.13,40.09,14.97,19,1.2,4.09,3.86,0.0139,0.0014,0.0271,0.0083,129,0.53,94.42,102,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.27,4.74,274.42,1834.75,2.45,11.12,11.21,8.64,0.43,4.66,1.13,0.0124,0.001,0.021,0.0022,22,1.97,416.87,14.96,0
7.15,1.66,889.3,1201.8,9.58,13.42,7.86,0.63,2.43,1.59,0.01,0.0086,0.0008,0.0019,0.0027,94,1.69,372.23,10.53,0
5.77,4,288.25,1413.74,7.71,41.74,1.49,35.61,1.76,2.24,3.91,0.0113,0.002,0.0294,0.0096,0,0.73,22.11,149.85,0
7.43,3.91,136.88,1119.25,12.86,11.68,12.81,45.24,1.14,3.7,1.86,0.0158,0.0013,0.0427,0.0064,98,2.55,211.24,124.28,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.64,0.26,369.37,1306.52,2.34,33.21,5.37,6.56,2.21,1.54,3.8,0.0137,0.0018,0.0371,0.009,115,2.65,159.01,133.72,0
7.33,0.74,1129.24,875.51,3.65,34.57,9.5,34.79,0.11,3.32,0.51,0.0063,0.001,0.0324,0.0078,135,0.94,118.54,99.1,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.39,4.02,1094.11,1818.5,2.27,27.7,9.25,15.01,2.22,2.29,1.76,0.0097,0.0001,0.0206,0.0026,79,1.3,258.42,82.25,0
7.36,0.65,81.92,108.23,7.97,48.53,12.75,6.57,2.77,2.07,3.74,0.0167,0.001,0.012,0.0025,13,2.78,340.99,64.34,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.81,1.32,465.4,411.31,3.34,5.46,6.22,11.12,0.27,4.17,1.08,0.005,0.0005,0.0451,0.0082,25,1.22,438.46,20.29,0
6.63,2.95,801.52,936.36,7.77,25.34,9.06,41.83,1.6,1.87,3.26,0.0103,0.001,0.0015,0.007,193,0.48,135.63,2.83,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
5.95,4.65,1167.97,959.9,7.71,30.81,3.66,21.18,1.69,0.08,1.3,0.0091,0.0007,0.0215,0.006,23,1.53,197.67,18.74,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.14,3.78,835.44,816.37,7.65,41.24,11.73,23.42,1.33,1.98,1.27,0.0125,0.0006,0.0294,0.0025,21,2.95,135.15,50.92,0
7.51,1.36,164.22,126.38,5.66,27.72,7.52,49.33,0.26,3.94,3.09,0.014,0.0008,0.0275,0.0088,91,2.57,222.79,110.82,0
8.75,0.56,502.06,844.38,5.06,40.37,9.46,40.5,2.98,1.96,2.16,0.0015,0.0011,0.0416,0.0019,116,2.82,42.45,133.2,0
6.99,2.11,1086.4,1393.17,6.23,46.07,11.74,25.78,0.23,3.54,3.14,0.0126,0.0004,0.0378,0.0057,169,1,315.78,3.31,0
6.5,3.53,1091.64,205.75,11.97,31.24,7.21,39.79,2.61,3.4,0.71,0.0161,0.0002,0.0209,0.0048,59,0.2,142.26,3.49,0
6.81,1.58,819.57,972.93,4.86,48.69,13.66,6.3,0.19,0.04,0.9,0.0101,0.0014,0.0061,0.0095,7,1.79,236.97,82.47,0
8.33,4.72,299.95,1269.32,6.55,48.72,9.29,30.23,1.49,3.99,3.41,0.0144,0.0002,0.0086,0.0023,170,1.31,497.33,90.3,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.55,3.7,706.81,1030.72,6.34,46.17,4.55,23.6,1.46,2.42,2.28,0.0148,0.0001,0.035,0.0018,20,1.97,471.14,136.2,0
8.5,0.17,1118.3,557.33,12.6,33.81,14.12,49.84,2.87,1.68,1.53,0.0161,0.0013,0.0491,0.0086,27,1.52,103.19,105.53,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.36,2.09,688.85,1911.03,5.34,45.75,12.67,30.46,1.23,2.67,2.96,0.0189,0.0004,0.0047,0.0097,43,0.63,285.96,84.72,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.44,1.16,302.58,686.66,7.9,20.94,9.31,21.91,0.08,1.98,2.71,0.0066,0.0005,0.0001,0.0084,58,0.78,304.91,68.34,0
5.76,2.2,991.44,515.24,7.48,45.58,5.28,18.03,1.53,0.76,0.06,0.0053,0.0019,0.016,0.0045,26,1.35,206.39,22.02,0
8.8,0.11,664.26,346.28,11.37,7.42,7.55,48.98,2.37,2.2,1.17,0.0177,0.0013,0.0405,0.0076,70,0.52,272.35,118.8,0
7.78,0.05,1052.11,454.46,2.7,23.37,11.31,33.53,1.35,4.66,3.6,0.0051,0.0009,0.0324,0.0063,28,2.39,211.93,133.22,0
8.92,2.45,332.74,1309.19,9.5,17,13.2,5.62,2.73,4.76,0.52,0.0162,0.002,0.0288,0.0024,41,1.23,431.17,60.07,0
7.86,2.22,829.79,1004.43,8.96,15.28,10.36,28.67,0.77,4.26,0.53,0.0185,0.0008,0.0077,0.0032,135,0.25,257.15,149.63,0
5.51,1.68,218.47,1136.59,5.87,29.26,7.28,0.49,0.4,4.11,2.54,0.011,0.001,0.0102,0.0062,182,0.79,55.35,65.78,0
6.09,0.11,261.07,1915.43,7.07,27.14,12.08,25.47,0.43,2.29,3.38,0.0015,0.0005,0.0061,0.0069,106,0.55,211.1,53.48,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.76,1.23,51.68,1497.46,11.4,48.98,7.31,7.97,1.01,4.61,3.23,0.015,0.0006,0.0302,0.0078,17,2.54,425.79,8.37,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.31,3.86,663.7,1702.61,13.16,37.22,13.47,5.78,0.78,0.04,0.03,0.0093,0.002,0.0387,0.0041,132,0.4,42.6,88.9,0
8.73,0.37,847.25,1340.79,2.49,18.99,10.83,46.88,0.85,1.28,1.44,0.0181,0.0007,0.0133,0.0032,152,0.53,230.41,110.1,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.34,3,711.94,1491.8,11.2,7.84,10.98,19.68,2.02,4.5,1.56,0.0086,0.0007,0.0231,0.0087,15,0.22,297.42,136.44,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.83,2.2,591.17,1770.83,12.44,41.45,10.12,12.91,2.85,4.04,1.56,0.0124,0.0016,0.0104,0.0045,61,1.25,293.02,1.38,0
6.48,2.07,549.68,1168.92,7.38,18.02,12.39,28.68,2.18,1.28,1.81,0.0155,0.0014,0.033,0.0078,19,1.44,65.6,143.78,0
7.26,0.85,247.58,1770.48,6.94,14.12,5.16,14.58,2.76,3.2,1.97,0.0013,0.0005,0.0402,0.0012,28,2.07,65.95,88.27,0
8.51,2.22,321.34,1469.97,6.21,34.78,14.58,14.03,2.24,1.05,2.2,0.0146,0.0018,0.0001,0.0026,7,1.86,359.8,78.55,0
7.56,0.78,1003.3,882.86,8.06,7.59,9.71,12.37,1.35,2.23,0.45,0.0059,0.0014,0.0231,0.007,114,0.22,214.33,148.15,0
6.01,1.54,953.75,1555.21,8.71,33.98,13.43,23.14,2.73,4.66,2.62,0.0007,0.0017,0.0316,0.0086,142,2.52,497.56,141.3,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.62,0.97,1190.52,1111.47,13.74,46.23,5.37,47.83,2.95,4.95,0.82,0.0083,0.0003,0.0322,0.0053,107,1.76,416.97,40,0
6.35,4.05,384.94,1375.84,11.79,41.58,5.44,33.59,0.79,4.13,3.22,0.0183,0.0009,0.0467,0.003,189,1.5,499.15,140.21,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.06,5,502.95,614.7,12.2,36.49,5.57,49.09,1.26,2.46,3.56,0.0011,0.0003,0.0363,0.0093,57,0.37,421.33,94.7,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.5,3.15,1139.39,267.95,9.64,7.28,8.9,46.31,0.47,1.21,1.49,0.0114,0.0017,0.0182,0.0099,154,2.38,473.05,97.61,0
8.51,4.56,756.95,1542.73,11.41,25.35,14.32,31.98,1.72,0.06,3.73,0.0135,0.0007,0.0458,0.0099,80,2.68,211.63,5.01,0
8.54,1.18,658.49,1936.55,10.1,17.66,6.37,42.95,0.13,2.33,3.49,0.0194,0,0.0196,0.0061,57,1.98,160.91,22.37,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.04,0.68,792.11,1135.47,9.92,33.63,1,45.74,0.58,4.27,0.25,0.0107,0.0015,0.0085,0.0047,27,1.38,309.27,90.54,0
6.49,3.39,308.17,1255.14,10.36,19.31,14.45,41.03,2.51,4.45,0.24,0.0051,0.0019,0.0405,0.0081,172,1.35,412.92,33.07,0
8.03,4.97,505.03,335.33,13.97,49.41,1.93,34.27,2.53,0.08,1.19,0.001,0.001,0.0326,0.0026,105,0.27,415.96,77.18,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.48,3.27,1121.44,805.58,5.02,17.62,10.65,49.56,2.14,0.67,1.48,0.0011,0.0003,0.0387,0.0016,180,1.06,422.54,84.61,0
8.4,1,992.95,316.36,5.8,13.18,10.04,7.85,1.04,4.69,1.58,0.0158,0.0016,0.0048,0.0006,66,1.36,281.81,148.14,0
8.9,0.51,599.81,332.06,7.69,34.02,12.71,11.95,2.9,3.11,1.2,0.0127,0.0019,0.0499,0.0021,30,2.23,381.44,86.89,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.5,3.53,1091.64,205.75,11.97,31.24,7.21,39.79,2.61,3.4,0.71,0.0161,0.0002,0.0209,0.0048,59,0.2,142.26,3.49,0
6.5,3.53,1091.64,205.75,11.97,31.24,7.21,39.79,2.61,3.4,0.71,0.0161,0.0002,0.0209,0.0048,59,0.2,142.26,3.49,0
6.05,2.39,926.91,366.35,4.34,30.5,14.91,49.89,2.5,2.67,0.55,0.0102,0.0013,0.0428,0.0057,191,2.96,89.17,149.35,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.95,0.21,978.15,1412.16,13.6,8.43,10.69,16.51,0.4,0.49,3.61,0.0045,0.0011,0.0351,0.0013,83,0.75,398.44,42.68,0
7.93,1.92,266.37,105.64,2.54,44.42,10.55,0.3,0.61,2.7,3.06,0.0079,0.0011,0.0447,0.0093,151,0.81,176.02,93.99,0
8.91,1.72,574.43,1354.64,5.74,39.81,14.59,34.28,2.12,4.22,3.32,0.0016,0.0011,0.0468,0.0071,92,0.93,377.5,66.92,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.01,4.97,1089.95,904.1,5.09,15.67,8.34,44.84,2.65,3.02,1.6,0.0095,0.0014,0.0219,0.0072,90,2.41,183.82,83.74,0
6.17,4.21,787.47,398.3,13.2,9.63,5.08,1.53,2.64,4.34,1.12,0.0182,0.0006,0.0419,0.0018,157,2.09,261.51,10.53,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.54,1.58,806.93,1879.38,8.23,15.9,14.77,32.84,0.01,3.39,2.68,0.0003,0.0005,0.0427,0.0044,81,0.99,225.15,83.06,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.55,1.11,380.44,1024.42,2.64,29.4,11.41,3.79,2.74,3.78,1.99,0.0168,0.0015,0.0202,0.004,143,1.99,468.35,98.71,0
8.37,3.32,616.93,326.07,8.78,39.6,2.91,10.15,2.7,1.2,1.22,0.0119,0,0.0403,0.0086,174,2.88,341.09,127.58,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
5.95,4.68,150.9,293.98,11.98,32.92,13.13,12.98,2.7,3.37,2.51,0.0134,0.001,0.024,0.0042,141,2.28,126.88,8.6,0
7.98,1.69,839.96,892.51,8.11,11.89,6.23,37.05,0.61,4.95,3.29,0.0181,0.0004,0.0033,0.0033,106,1.86,53.67,134.56,0
6.69,1.44,785.1,1899.69,9.52,38.78,11.91,11.42,1.88,2.09,2.41,0.0156,0.0015,0.0223,0.0052,158,0.99,31.91,24.94,0
8.25,2.57,1105.83,1413.64,11.23,26.42,13.31,7.75,2.34,1.21,2.44,0.0124,0.0008,0.0164,0.0056,75,0.84,101.86,75.58,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
5.94,0.53,856.6,1449.06,5.91,36.9,9.4,33.15,2.62,2.84,1.91,0.0133,0.0004,0.046,0.0004,135,2.78,169.67,136.49,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.22,3.97,344.29,1541.64,6.65,36.27,9.06,12.98,0,3.89,0.13,0.0169,0.0019,0.0386,0.0054,73,2.74,339.35,50.48,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
5.77,1.39,636.89,689.03,10.7,40.52,14.48,21.74,1.22,2.89,1.36,0.0097,0.0004,0.0339,0.008,161,1.48,249.27,10.38,0
6.73,4.52,223.6,110.49,5.02,15.23,11.08,9.66,2.98,1.43,0.84,0.0177,0.0013,0.0335,0.006,150,2.58,287.07,118.12,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
7.15,0.6,786.25,1200.3,2.97,28.24,3.35,35.44,2.26,4.22,3.37,0.0136,0,0.0405,0.0044,182,0.33,353.63,46.56,0
7.02,0.54,59.48,1764.66,10.62,9.38,7.93,23.97,2.72,3.41,3.29,0.0186,0.0005,0.0356,0.0013,163,1.58,210.83,89.89,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
6.3,3.87,341.16,1993.59,9.77,34.55,3.49,15.85,0.68,2.37,2.76,0.0197,0.0003,0.0432,0.0062,103,1.62,328.63,137.1,0
5.53,0.44,488.54,350.17,5.09,33.33,6.19,11.35,2.67,4.65,2.47,0.005,0.0015,0.0214,0.0034,94,2,126.52,140.73,0
8.01,0.33,317.89,1719.14,10.01,34.39,7.88,39.86,1.36,3.28,0.25,0.0041,0.0008,0.0248,0.0021,0,1.34,215.09,8.13,1
5.66,3.63,910,980.8,11.17,19.38,4.17,36.72,1.12,1.95,3.79,0.0127,0.0007,0.0418,0.0004,102,0.72,387.07,124.42,0
